,set_size,trial_num,method_num,space
16464,10000,744,0,320000
16465,10000,744,1,280000
16466,10000,744,2,210000
16467,10000.0,744.0,3.0,166483.5
16468,10000.0,744.0,4.0,257956.0
16469,10000.0,744.0,5.0,256198.1875
16470,10000,745,0,320000
16471,10000,745,1,280000
16472,10000,745,2,200000
16473,10000.0,745.0,3.0,166816.5
16474,10000.0,745.0,4.0,258307.0
16475,10000.0,745.0,5.0,256549.1875
16476,10000,746,0,320000
16477,10000,746,1,280000
16478,10000,746,2,200000
16479,10000.0,746.0,3.0,166018.5
16480,10000.0,746.0,4.0,257482.0
16481,10000.0,746.0,5.0,255724.1875
16482,10000,747,0,320000
16483,10000,747,1,280000
16484,10000,747,2,210000
16485,10000.0,747.0,3.0,166720.5
16486,10000.0,747.0,4.0,258184.0
16487,10000.0,747.0,5.0,256426.1875
16488,10000,748,0,320000
16489,10000,748,1,280000
16490,10000,748,2,200000
16491,10000.0,748.0,3.0,166287.5
16492,10000.0,748.0,4.0,257760.0
16493,10000.0,748.0,5.0,256002.1875
16494,10000,749,0,320000
16495,10000,749,1,280000
16496,10000,749,2,200000
16497,10000.0,749.0,3.0,166859.5
16498,10000.0,749.0,4.0,258332.0
16499,10000.0,749.0,5.0,256574.1875
16500,10000,750,0,320000
16501,10000,750,1,280000
16502,10000,750,2,210000
16503,10000.0,750.0,3.0,167232.5
16504,10000.0,750.0,4.0,258696.0
16505,10000.0,750.0,5.0,256938.1875
16506,10000,751,0,320000
16507,10000,751,1,280000
16508,10000,751,2,210000
16509,10000.0,751.0,3.0,166536.5
16510,10000.0,751.0,4.0,258009.0
16511,10000.0,751.0,5.0,256251.1875
16512,10000,752,0,320000
16513,10000,752,1,280000
16514,10000,752,2,210000
16515,10000.0,752.0,3.0,166283.5
16516,10000.0,752.0,4.0,257765.0
16517,10000.0,752.0,5.0,256007.1875
16518,10000,753,0,320000
16519,10000,753,1,280000
16520,10000,753,2,200000
16521,10000.0,753.0,3.0,166536.5
16522,10000.0,753.0,4.0,258018.0
16523,10000.0,753.0,5.0,256260.1875
16524,10000,754,0,320000
16525,10000,754,1,280000
16526,10000,754,2,200000
16527,10000.0,754.0,3.0,166363.5
16528,10000.0,754.0,4.0,257872.0
16529,10000.0,754.0,5.0,256114.1875
16530,10000,755,0,320000
16531,10000,755,1,280000
16532,10000,755,2,210000
16533,10000.0,755.0,3.0,166412.5
16534,10000.0,755.0,4.0,257876.0
16535,10000.0,755.0,5.0,256118.1875
16536,10000,756,0,320000
16537,10000,756,1,280000
16538,10000,756,2,200000
16539,10000.0,756.0,3.0,166427.5
16540,10000.0,756.0,4.0,257945.0
16541,10000.0,756.0,5.0,256187.1875
16542,10000,757,0,320000
16543,10000,757,1,280000
16544,10000,757,2,200000
16545,10000.0,757.0,3.0,166748.5
16546,10000.0,757.0,4.0,258221.0
16547,10000.0,757.0,5.0,256463.1875
16548,10000,758,0,320000
16549,10000,758,1,280000
16550,10000,758,2,210000
16551,10000.0,758.0,3.0,166209.5
16552,10000.0,758.0,4.0,257664.0
16553,10000.0,758.0,5.0,255906.1875
16554,10000,759,0,320000
16555,10000,759,1,280000
16556,10000,759,2,210000
16557,10000.0,759.0,3.0,166499.5
16558,10000.0,759.0,4.0,257972.0
16559,10000.0,759.0,5.0,256214.1875
16560,10000,760,0,320000
16561,10000,760,1,280000
16562,10000,760,2,210000
16563,10000.0,760.0,3.0,166576.5
16564,10000.0,760.0,4.0,258094.0
16565,10000.0,760.0,5.0,256336.1875
16566,10000,761,0,320000
16567,10000,761,1,280000
16568,10000,761,2,210000
16569,10000.0,761.0,3.0,166382.5
16570,10000.0,761.0,4.0,257873.0
16571,10000.0,761.0,5.0,256115.1875
16572,10000,762,0,320000
16573,10000,762,1,280000
16574,10000,762,2,200000
16575,10000.0,762.0,3.0,166303.5
16576,10000.0,762.0,4.0,257767.0
16577,10000.0,762.0,5.0,256009.1875
16578,10000,763,0,320000
16579,10000,763,1,280000
16580,10000,763,2,210000
16581,10000.0,763.0,3.0,166627.5
16582,10000.0,763.0,4.0,258118.0
16583,10000.0,763.0,5.0,256360.1875
16584,10000,764,0,320000
16585,10000,764,1,280000
16586,10000,764,2,200000
16587,10000.0,764.0,3.0,166062.5
16588,10000.0,764.0,4.0,257535.0
16589,10000.0,764.0,5.0,255777.1875
16590,10000,765,0,320000
16591,10000,765,1,280000
16592,10000,765,2,200000
16593,10000.0,765.0,3.0,166628.5
16594,10000.0,765.0,4.0,258083.0
16595,10000.0,765.0,5.0,256325.1875
16596,10000,766,0,320000
16597,10000,766,1,280000
16598,10000,766,2,210000
16599,10000.0,766.0,3.0,166722.5
16600,10000.0,766.0,4.0,258213.0
16601,10000.0,766.0,5.0,256455.1875
16602,10000,767,0,320000
16603,10000,767,1,280000
16604,10000,767,2,210000
16605,10000.0,767.0,3.0,166671.5
16606,10000.0,767.0,4.0,258153.0
16607,10000.0,767.0,5.0,256395.1875
16608,10000,768,0,320000
16609,10000,768,1,280000
16610,10000,768,2,210000
16611,10000.0,768.0,3.0,166243.5
16612,10000.0,768.0,4.0,257707.0
16613,10000.0,768.0,5.0,255949.1875
16614,10000,769,0,320000
16615,10000,769,1,280000
16616,10000,769,2,210000
16617,10000.0,769.0,3.0,166624.5
16618,10000.0,769.0,4.0,258142.0
16619,10000.0,769.0,5.0,256384.1875
16620,10000,770,0,320000
16621,10000,770,1,280000
16622,10000,770,2,200000
16623,10000.0,770.0,3.0,166651.5
16624,10000.0,770.0,4.0,258115.0
16625,10000.0,770.0,5.0,256357.1875
16626,10000,771,0,320000
16627,10000,771,1,280000
16628,10000,771,2,200000
16629,10000.0,771.0,3.0,166095.5
16630,10000.0,771.0,4.0,257586.0
16631,10000.0,771.0,5.0,255828.1875
16632,10000,772,0,320000
16633,10000,772,1,280000
16634,10000,772,2,200000
16635,10000.0,772.0,3.0,166563.5
16636,10000.0,772.0,4.0,258081.0
16637,10000.0,772.0,5.0,256323.1875
16638,10000,773,0,320000
16639,10000,773,1,280000
16640,10000,773,2,210000
16641,10000.0,773.0,3.0,166611.5
16642,10000.0,773.0,4.0,258111.0
16643,10000.0,773.0,5.0,256353.1875
16644,10000,774,0,320000
16645,10000,774,1,280000
16646,10000,774,2,200000
16647,10000.0,774.0,3.0,166432.5
16648,10000.0,774.0,4.0,257887.0
16649,10000.0,774.0,5.0,256129.1875
16650,10000,775,0,320000
16651,10000,775,1,280000
16652,10000,775,2,210000
16653,10000.0,775.0,3.0,165884.5
16654,10000.0,775.0,4.0,257339.0
16655,10000.0,775.0,5.0,255581.1875
16656,10000,776,0,320000
16657,10000,776,1,280000
16658,10000,776,2,200000
16659,10000.0,776.0,3.0,166438.5
16660,10000.0,776.0,4.0,257902.0
16661,10000.0,776.0,5.0,256144.1875
16662,10000,777,0,320000
16663,10000,777,1,280000
16664,10000,777,2,200000
16665,10000.0,777.0,3.0,165980.5
16666,10000.0,777.0,4.0,257498.0
16667,10000.0,777.0,5.0,255740.1875
16668,10000,778,0,320000
16669,10000,778,1,280000
16670,10000,778,2,200000
16671,10000.0,778.0,3.0,166080.5
16672,10000.0,778.0,4.0,257580.0
16673,10000.0,778.0,5.0,255822.1875
16674,10000,779,0,320000
16675,10000,779,1,280000
16676,10000,779,2,200000
16677,10000.0,779.0,3.0,166303.5
16678,10000.0,779.0,4.0,257794.0
16679,10000.0,779.0,5.0,256036.1875
16680,10000,780,0,320000
16681,10000,780,1,280000
16682,10000,780,2,200000
16683,10000.0,780.0,3.0,166757.5
16684,10000.0,780.0,4.0,258230.0
16685,10000.0,780.0,5.0,256472.1875
16686,10000,781,0,320000
16687,10000,781,1,280000
16688,10000,781,2,200000
16689,10000.0,781.0,3.0,166030.5
16690,10000.0,781.0,4.0,257503.0
16691,10000.0,781.0,5.0,255745.1875
16692,10000,782,0,320000
16693,10000,782,1,280000
16694,10000,782,2,210000
16695,10000.0,782.0,3.0,166616.5
16696,10000.0,782.0,4.0,258107.0
16697,10000.0,782.0,5.0,256349.1875
16698,10000,783,0,320000
16699,10000,783,1,280000
16700,10000,783,2,200000
16701,10000.0,783.0,3.0,166811.5
16702,10000.0,783.0,4.0,258257.0
16703,10000.0,783.0,5.0,256499.1875
16704,10000,784,0,320000
16705,10000,784,1,280000
16706,10000,784,2,200000
16707,10000.0,784.0,3.0,166321.5
16708,10000.0,784.0,4.0,257794.0
16709,10000.0,784.0,5.0,256036.1875
16710,10000,785,0,320000
16711,10000,785,1,280000
16712,10000,785,2,210000
16713,10000.0,785.0,3.0,166411.5
16714,10000.0,785.0,4.0,257875.0
16715,10000.0,785.0,5.0,256117.1875
16716,10000,786,0,320000
16717,10000,786,1,280000
16718,10000,786,2,200000
16719,10000.0,786.0,3.0,165714.5
16720,10000.0,786.0,4.0,257160.0
16721,10000.0,786.0,5.0,255402.1875
16722,10000,787,0,320000
16723,10000,787,1,280000
16724,10000,787,2,200000
16725,10000.0,787.0,3.0,166757.5
16726,10000.0,787.0,4.0,258257.0
16727,10000.0,787.0,5.0,256499.1875
16728,10000,788,0,320000
16729,10000,788,1,280000
16730,10000,788,2,200000
16731,10000.0,788.0,3.0,167052.5
16732,10000.0,788.0,4.0,258552.0
16733,10000.0,788.0,5.0,256794.1875
16734,10000,789,0,320000
16735,10000,789,1,280000
16736,10000,789,2,200000
16737,10000.0,789.0,3.0,166646.5
16738,10000.0,789.0,4.0,258110.0
16739,10000.0,789.0,5.0,256352.1875
16740,10000,790,0,320000
16741,10000,790,1,280000
16742,10000,790,2,210000
16743,10000.0,790.0,3.0,167010.5
16744,10000.0,790.0,4.0,258519.0
16745,10000.0,790.0,5.0,256761.1875
16746,10000,791,0,320000
16747,10000,791,1,280000
16748,10000,791,2,200000
16749,10000.0,791.0,3.0,166041.5
16750,10000.0,791.0,4.0,257505.0
16751,10000.0,791.0,5.0,255747.1875
16752,10000,792,0,320000
16753,10000,792,1,280000
16754,10000,792,2,210000
16755,10000.0,792.0,3.0,166537.5
16756,10000.0,792.0,4.0,258019.0
16757,10000.0,792.0,5.0,256261.1875
16758,10000,793,0,320000
16759,10000,793,1,280000
16760,10000,793,2,210000
16761,10000.0,793.0,3.0,166327.5
16762,10000.0,793.0,4.0,257800.0
16763,10000.0,793.0,5.0,256042.1875
16764,10000,794,0,320000
16765,10000,794,1,280000
16766,10000,794,2,200000
16767,10000.0,794.0,3.0,166673.5
16768,10000.0,794.0,4.0,258173.0
16769,10000.0,794.0,5.0,256415.1875
16770,10000,795,0,320000
16771,10000,795,1,280000
16772,10000,795,2,210000
16773,10000.0,795.0,3.0,166505.5
16774,10000.0,795.0,4.0,258014.0
16775,10000.0,795.0,5.0,256256.1875
16776,10000,796,0,320000
16777,10000,796,1,280000
16778,10000,796,2,210000
16779,10000.0,796.0,3.0,166178.5
16780,10000.0,796.0,4.0,257660.0
16781,10000.0,796.0,5.0,255902.1875
16782,10000,797,0,320000
16783,10000,797,1,280000
16784,10000,797,2,210000
16785,10000.0,797.0,3.0,166305.5
16786,10000.0,797.0,4.0,257769.0
16787,10000.0,797.0,5.0,256011.1875
16788,10000,798,0,320000
16789,10000,798,1,280000
16790,10000,798,2,210000
16791,10000.0,798.0,3.0,166236.5
16792,10000.0,798.0,4.0,257727.0
16793,10000.0,798.0,5.0,255969.1875
16794,10000,799,0,320000
16795,10000,799,1,280000
16796,10000,799,2,210000
16797,10000.0,799.0,3.0,166664.5
16798,10000.0,799.0,4.0,258155.0
16799,10000.0,799.0,5.0,256397.1875
16800,10000,800,0,320000
16801,10000,800,1,280000
16802,10000,800,2,200000
16803,10000.0,800.0,3.0,167041.5
16804,10000.0,800.0,4.0,258532.0
16805,10000.0,800.0,5.0,256774.1875
16806,10000,801,0,320000
16807,10000,801,1,280000
16808,10000,801,2,210000
16809,10000.0,801.0,3.0,166719.5
16810,10000.0,801.0,4.0,258174.0
16811,10000.0,801.0,5.0,256416.1875
16812,10000,802,0,320000
16813,10000,802,1,280000
16814,10000,802,2,200000
16815,10000.0,802.0,3.0,166809.5
16816,10000.0,802.0,4.0,258282.0
16817,10000.0,802.0,5.0,256524.1875
16818,10000,803,0,320000
16819,10000,803,1,280000
16820,10000,803,2,210000
16821,10000.0,803.0,3.0,166485.5
16822,10000.0,803.0,4.0,257976.0
16823,10000.0,803.0,5.0,256218.1875
16824,10000,804,0,320000
16825,10000,804,1,280000
16826,10000,804,2,210000
16827,10000.0,804.0,3.0,166749.5
16828,10000.0,804.0,4.0,258222.0
16829,10000.0,804.0,5.0,256464.1875
16830,10000,805,0,320000
16831,10000,805,1,280000
16832,10000,805,2,200000
16833,10000.0,805.0,3.0,166200.5
16834,10000.0,805.0,4.0,257736.0
16835,10000.0,805.0,5.0,255978.1875
16836,10000,806,0,320000
16837,10000,806,1,280000
16838,10000,806,2,210000
16839,10000.0,806.0,3.0,166568.5
16840,10000.0,806.0,4.0,258068.0
16841,10000.0,806.0,5.0,256310.1875
16842,10000,807,0,320000
16843,10000,807,1,280000
16844,10000,807,2,200000
16845,10000.0,807.0,3.0,166096.5
16846,10000.0,807.0,4.0,257596.0
16847,10000.0,807.0,5.0,255838.1875
16848,10000,808,0,320000
16849,10000,808,1,280000
16850,10000,808,2,200000
16851,10000.0,808.0,3.0,166233.5
16852,10000.0,808.0,4.0,257751.0
16853,10000.0,808.0,5.0,255993.1875
16854,10000,809,0,320000
16855,10000,809,1,280000
16856,10000,809,2,200000
16857,10000.0,809.0,3.0,166530.5
16858,10000.0,809.0,4.0,258075.0
16859,10000.0,809.0,5.0,256317.1875
16860,10000,810,0,320000
16861,10000,810,1,280000
16862,10000,810,2,200000
16863,10000.0,810.0,3.0,166502.5
16864,10000.0,810.0,4.0,257966.0
16865,10000.0,810.0,5.0,256208.1875
16866,10000,811,0,320000
16867,10000,811,1,280000
16868,10000,811,2,200000
16869,10000.0,811.0,3.0,166183.5
16870,10000.0,811.0,4.0,257665.0
16871,10000.0,811.0,5.0,255907.1875
16872,10000,812,0,320000
16873,10000,812,1,280000
16874,10000,812,2,200000
16875,10000.0,812.0,3.0,166906.5
16876,10000.0,812.0,4.0,258379.0
16877,10000.0,812.0,5.0,256621.1875
16878,10000,813,0,320000
16879,10000,813,1,280000
16880,10000,813,2,210000
16881,10000.0,813.0,3.0,166885.5
16882,10000.0,813.0,4.0,258394.0
16883,10000.0,813.0,5.0,256636.1875
16884,10000,814,0,320000
16885,10000,814,1,280000
16886,10000,814,2,200000
16887,10000.0,814.0,3.0,165847.5
16888,10000.0,814.0,4.0,257284.0
16889,10000.0,814.0,5.0,255526.1875
16890,10000,815,0,320000
16891,10000,815,1,280000
16892,10000,815,2,210000
16893,10000.0,815.0,3.0,166492.5
16894,10000.0,815.0,4.0,258010.0
16895,10000.0,815.0,5.0,256252.1875
16896,10000,816,0,320000
16897,10000,816,1,280000
16898,10000,816,2,200000
16899,10000.0,816.0,3.0,166346.5
16900,10000.0,816.0,4.0,257738.0
16901,10000.0,816.0,5.0,255980.1875
16902,10000,817,0,320000
16903,10000,817,1,280000
16904,10000,817,2,210000
16905,10000.0,817.0,3.0,166475.5
16906,10000.0,817.0,4.0,257975.0
16907,10000.0,817.0,5.0,256217.1875
16908,10000,818,0,320000
16909,10000,818,1,280000
16910,10000,818,2,200000
16911,10000.0,818.0,3.0,166964.5
16912,10000.0,818.0,4.0,258482.0
16913,10000.0,818.0,5.0,256724.1875
16914,10000,819,0,320000
16915,10000,819,1,280000
16916,10000,819,2,210000
16917,10000.0,819.0,3.0,166238.5
16918,10000.0,819.0,4.0,257675.0
16919,10000.0,819.0,5.0,255917.1875
16920,10000,820,0,320000
16921,10000,820,1,280000
16922,10000,820,2,200000
16923,10000.0,820.0,3.0,166534.5
16924,10000.0,820.0,4.0,258034.0
16925,10000.0,820.0,5.0,256276.1875
16926,10000,821,0,320000
16927,10000,821,1,280000
16928,10000,821,2,200000
16929,10000.0,821.0,3.0,166532.5
16930,10000.0,821.0,4.0,257996.0
16931,10000.0,821.0,5.0,256238.1875
16932,10000,822,0,320000
16933,10000,822,1,280000
16934,10000,822,2,210000
16935,10000.0,822.0,3.0,166528.5
16936,10000.0,822.0,4.0,257974.0
16937,10000.0,822.0,5.0,256216.1875
16938,10000,823,0,320000
16939,10000,823,1,280000
16940,10000,823,2,210000
16941,10000.0,823.0,3.0,166545.5
16942,10000.0,823.0,4.0,258045.0
16943,10000.0,823.0,5.0,256287.1875
16944,10000,824,0,320000
16945,10000,824,1,280000
16946,10000,824,2,210000
16947,10000.0,824.0,3.0,166802.5
16948,10000.0,824.0,4.0,258257.0
16949,10000.0,824.0,5.0,256499.1875
16950,10000,825,0,320000
16951,10000,825,1,280000
16952,10000,825,2,210000
16953,10000.0,825.0,3.0,165920.5
16954,10000.0,825.0,4.0,257375.0
16955,10000.0,825.0,5.0,255617.1875
16956,10000,826,0,320000
16957,10000,826,1,280000
16958,10000,826,2,210000
16959,10000.0,826.0,3.0,166640.5
16960,10000.0,826.0,4.0,258131.0
16961,10000.0,826.0,5.0,256373.1875
16962,10000,827,0,320000
16963,10000,827,1,280000
16964,10000,827,2,210000
16965,10000.0,827.0,3.0,166273.5
16966,10000.0,827.0,4.0,257755.0
16967,10000.0,827.0,5.0,255997.1875
16968,10000,828,0,320000
16969,10000,828,1,280000
16970,10000,828,2,200000
16971,10000.0,828.0,3.0,166459.5
16972,10000.0,828.0,4.0,257869.0
16973,10000.0,828.0,5.0,256111.1875
16974,10000,829,0,320000
16975,10000,829,1,280000
16976,10000,829,2,200000
16977,10000.0,829.0,3.0,166806.5
16978,10000.0,829.0,4.0,258270.0
16979,10000.0,829.0,5.0,256512.1875
16980,10000,830,0,320000
16981,10000,830,1,280000
16982,10000,830,2,210000
16983,10000.0,830.0,3.0,166633.5
16984,10000.0,830.0,4.0,258124.0
16985,10000.0,830.0,5.0,256366.1875
16986,10000,831,0,320000
16987,10000,831,1,280000
16988,10000,831,2,210000
16989,10000.0,831.0,3.0,167173.5
16990,10000.0,831.0,4.0,258664.0
16991,10000.0,831.0,5.0,256906.1875
16992,10000,832,0,320000
16993,10000,832,1,280000
16994,10000,832,2,200000
16995,10000.0,832.0,3.0,166669.5
16996,10000.0,832.0,4.0,258160.0
16997,10000.0,832.0,5.0,256402.1875
16998,10000,833,0,320000
16999,10000,833,1,280000
17000,10000,833,2,210000
17001,10000.0,833.0,3.0,166894.5
17002,10000.0,833.0,4.0,258421.0
17003,10000.0,833.0,5.0,256663.1875
17004,10000,834,0,320000
17005,10000,834,1,280000
17006,10000,834,2,210000
17007,10000.0,834.0,3.0,166445.5
17008,10000.0,834.0,4.0,257909.0
17009,10000.0,834.0,5.0,256151.1875
17010,10000,835,0,320000
17011,10000,835,1,280000
17012,10000,835,2,200000
17013,10000.0,835.0,3.0,166329.5
17014,10000.0,835.0,4.0,257757.0
17015,10000.0,835.0,5.0,255999.1875
17016,10000,836,0,320000
17017,10000,836,1,280000
17018,10000,836,2,200000
17019,10000.0,836.0,3.0,166568.5
17020,10000.0,836.0,4.0,258023.0
17021,10000.0,836.0,5.0,256265.1875
17022,10000,837,0,320000
17023,10000,837,1,280000
17024,10000,837,2,210000
17025,10000.0,837.0,3.0,166873.5
17026,10000.0,837.0,4.0,258310.0
17027,10000.0,837.0,5.0,256552.1875
17028,10000,838,0,320000
17029,10000,838,1,280000
17030,10000,838,2,210000
17031,10000.0,838.0,3.0,166430.5
17032,10000.0,838.0,4.0,257903.0
17033,10000.0,838.0,5.0,256145.1875
17034,10000,839,0,320000
17035,10000,839,1,280000
17036,10000,839,2,200000
17037,10000.0,839.0,3.0,166595.5
17038,10000.0,839.0,4.0,258086.0
17039,10000.0,839.0,5.0,256328.1875
17040,10000,840,0,320000
17041,10000,840,1,280000
17042,10000,840,2,200000
17043,10000.0,840.0,3.0,166697.5
17044,10000.0,840.0,4.0,258179.0
17045,10000.0,840.0,5.0,256421.1875
17046,10000,841,0,320000
17047,10000,841,1,280000
17048,10000,841,2,200000
17049,10000.0,841.0,3.0,166526.5
17050,10000.0,841.0,4.0,257972.0
17051,10000.0,841.0,5.0,256214.1875
17052,10000,842,0,320000
17053,10000,842,1,280000
17054,10000,842,2,210000
17055,10000.0,842.0,3.0,166738.5
17056,10000.0,842.0,4.0,258274.0
17057,10000.0,842.0,5.0,256516.1875
17058,10000,843,0,320000
17059,10000,843,1,280000
17060,10000,843,2,210000
17061,10000.0,843.0,3.0,166448.5
17062,10000.0,843.0,4.0,257912.0
17063,10000.0,843.0,5.0,256154.1875
17064,10000,844,0,320000
17065,10000,844,1,280000
17066,10000,844,2,200000
17067,10000.0,844.0,3.0,166589.5
17068,10000.0,844.0,4.0,258107.0
17069,10000.0,844.0,5.0,256349.1875
17070,10000,845,0,320000
17071,10000,845,1,280000
17072,10000,845,2,200000
17073,10000.0,845.0,3.0,166445.5
17074,10000.0,845.0,4.0,257936.0
17075,10000.0,845.0,5.0,256178.1875
17076,10000,846,0,320000
17077,10000,846,1,280000
17078,10000,846,2,210000
17079,10000.0,846.0,3.0,166831.5
17080,10000.0,846.0,4.0,258349.0
17081,10000.0,846.0,5.0,256591.1875
17082,10000,847,0,320000
17083,10000,847,1,280000
17084,10000,847,2,200000
17085,10000.0,847.0,3.0,166667.5
17086,10000.0,847.0,4.0,258149.0
17087,10000.0,847.0,5.0,256391.1875
17088,10000,848,0,320000
17089,10000,848,1,280000
17090,10000,848,2,210000
17091,10000.0,848.0,3.0,166952.5
17092,10000.0,848.0,4.0,258434.0
17093,10000.0,848.0,5.0,256676.1875
17094,10000,849,0,320000
17095,10000,849,1,280000
17096,10000,849,2,200000
17097,10000.0,849.0,3.0,166440.5
17098,10000.0,849.0,4.0,257931.0
17099,10000.0,849.0,5.0,256173.1875
17100,10000,850,0,320000
17101,10000,850,1,280000
17102,10000,850,2,200000
17103,10000.0,850.0,3.0,166575.5
17104,10000.0,850.0,4.0,258066.0
17105,10000.0,850.0,5.0,256308.1875
17106,10000,851,0,320000
17107,10000,851,1,280000
17108,10000,851,2,210000
17109,10000.0,851.0,3.0,166500.5
17110,10000.0,851.0,4.0,258000.0
17111,10000.0,851.0,5.0,256242.1875
17112,10000,852,0,320000
17113,10000,852,1,280000
17114,10000,852,2,200000
17115,10000.0,852.0,3.0,167024.5
17116,10000.0,852.0,4.0,258506.0
17117,10000.0,852.0,5.0,256748.1875
17118,10000,853,0,320000
17119,10000,853,1,280000
17120,10000,853,2,210000
17121,10000.0,853.0,3.0,166452.5
17122,10000.0,853.0,4.0,257907.0
17123,10000.0,853.0,5.0,256149.1875
17124,10000,854,0,320000
17125,10000,854,1,280000
17126,10000,854,2,200000
17127,10000.0,854.0,3.0,166649.5
17128,10000.0,854.0,4.0,258095.0
17129,10000.0,854.0,5.0,256337.1875
17130,10000,855,0,320000
17131,10000,855,1,280000
17132,10000,855,2,210000
17133,10000.0,855.0,3.0,166238.5
17134,10000.0,855.0,4.0,257720.0
17135,10000.0,855.0,5.0,255962.1875
17136,10000,856,0,320000
17137,10000,856,1,280000
17138,10000,856,2,200000
17139,10000.0,856.0,3.0,166337.5
17140,10000.0,856.0,4.0,257774.0
17141,10000.0,856.0,5.0,256016.1875
17142,10000,857,0,320000
17143,10000,857,1,280000
17144,10000,857,2,210000
17145,10000.0,857.0,3.0,166554.5
17146,10000.0,857.0,4.0,258009.0
17147,10000.0,857.0,5.0,256251.1875
17148,10000,858,0,320000
17149,10000,858,1,280000
17150,10000,858,2,200000
17151,10000.0,858.0,3.0,166699.5
17152,10000.0,858.0,4.0,258154.0
17153,10000.0,858.0,5.0,256396.1875
17154,10000,859,0,320000
17155,10000,859,1,280000
17156,10000,859,2,200000
17157,10000.0,859.0,3.0,166420.5
17158,10000.0,859.0,4.0,257929.0
17159,10000.0,859.0,5.0,256171.1875
17160,10000,860,0,320000
17161,10000,860,1,280000
17162,10000,860,2,190000
17163,10000.0,860.0,3.0,166180.5
17164,10000.0,860.0,4.0,257707.0
17165,10000.0,860.0,5.0,255949.1875
17166,10000,861,0,320000
17167,10000,861,1,280000
17168,10000,861,2,200000
17169,10000.0,861.0,3.0,166148.5
17170,10000.0,861.0,4.0,257657.0
17171,10000.0,861.0,5.0,255899.1875
17172,10000,862,0,320000
17173,10000,862,1,280000
17174,10000,862,2,200000
17175,10000.0,862.0,3.0,166342.5
17176,10000.0,862.0,4.0,257806.0
17177,10000.0,862.0,5.0,256048.1875
17178,10000,863,0,320000
17179,10000,863,1,280000
17180,10000,863,2,200000
17181,10000.0,863.0,3.0,166712.5
17182,10000.0,863.0,4.0,258167.0
17183,10000.0,863.0,5.0,256409.1875
17184,10000,864,0,320000
17185,10000,864,1,280000
17186,10000,864,2,200000
17187,10000.0,864.0,3.0,166293.5
17188,10000.0,864.0,4.0,257757.0
17189,10000.0,864.0,5.0,255999.1875
17190,10000,865,0,320000
17191,10000,865,1,280000
17192,10000,865,2,200000
17193,10000.0,865.0,3.0,165990.5
17194,10000.0,865.0,4.0,257499.0
17195,10000.0,865.0,5.0,255741.1875
17196,10000,866,0,320000
17197,10000,866,1,280000
17198,10000,866,2,200000
17199,10000.0,866.0,3.0,166106.5
17200,10000.0,866.0,4.0,257606.0
17201,10000.0,866.0,5.0,255848.1875
17202,10000,867,0,320000
17203,10000,867,1,280000
17204,10000,867,2,200000
17205,10000.0,867.0,3.0,166786.5
17206,10000.0,867.0,4.0,258286.0
17207,10000.0,867.0,5.0,256528.1875
17208,10000,868,0,320000
17209,10000,868,1,280000
17210,10000,868,2,200000
17211,10000.0,868.0,3.0,166034.5
17212,10000.0,868.0,4.0,257561.0
17213,10000.0,868.0,5.0,255803.1875
17214,10000,869,0,320000
17215,10000,869,1,280000
17216,10000,869,2,200000
17217,10000.0,869.0,3.0,166565.5
17218,10000.0,869.0,4.0,258029.0
17219,10000.0,869.0,5.0,256271.1875
17220,10000,870,0,320000
17221,10000,870,1,280000
17222,10000,870,2,220000
17223,10000.0,870.0,3.0,166195.5
17224,10000.0,870.0,4.0,257641.0
17225,10000.0,870.0,5.0,255883.1875
17226,10000,871,0,320000
17227,10000,871,1,280000
17228,10000,871,2,210000
17229,10000.0,871.0,3.0,166240.5
17230,10000.0,871.0,4.0,257704.0
17231,10000.0,871.0,5.0,255946.1875
17232,10000,872,0,320000
17233,10000,872,1,280000
17234,10000,872,2,200000
17235,10000.0,872.0,3.0,166602.5
17236,10000.0,872.0,4.0,258057.0
17237,10000.0,872.0,5.0,256299.1875
17238,10000,873,0,320000
17239,10000,873,1,280000
17240,10000,873,2,200000
17241,10000.0,873.0,3.0,166599.5
17242,10000.0,873.0,4.0,258063.0
17243,10000.0,873.0,5.0,256305.1875
17244,10000,874,0,320000
17245,10000,874,1,280000
17246,10000,874,2,210000
17247,10000.0,874.0,3.0,166322.5
17248,10000.0,874.0,4.0,257768.0
17249,10000.0,874.0,5.0,256010.1875
17250,10000,875,0,320000
17251,10000,875,1,280000
17252,10000,875,2,210000
17253,10000.0,875.0,3.0,166425.5
17254,10000.0,875.0,4.0,257907.0
17255,10000.0,875.0,5.0,256149.1875
17256,10000,876,0,320000
17257,10000,876,1,280000
17258,10000,876,2,200000
17259,10000.0,876.0,3.0,166002.5
17260,10000.0,876.0,4.0,257493.0
17261,10000.0,876.0,5.0,255735.1875
17262,10000,877,0,320000
17263,10000,877,1,280000
17264,10000,877,2,210000
17265,10000.0,877.0,3.0,166242.5
17266,10000.0,877.0,4.0,257661.0
17267,10000.0,877.0,5.0,255903.1875
17268,10000,878,0,320000
17269,10000,878,1,280000
17270,10000,878,2,200000
17271,10000.0,878.0,3.0,166495.5
17272,10000.0,878.0,4.0,257968.0
17273,10000.0,878.0,5.0,256210.1875
17274,10000,879,0,320000
17275,10000,879,1,280000
17276,10000,879,2,200000
17277,10000.0,879.0,3.0,166630.5
